1889,9740.00,20.00,487,Japan,2019-05-12 13:10:02+10,576202415,15
1890,4310.00,10.00,431,Japan,2020-01-19 12:18:34+11,15189228,11
1891,640.00,20.00,32,Korea,2020-01-02 12:44:08+11,29446196,15
1892,13740.00,60.00,229,Australia,2019-11-23 04:05:52+11,626033925,13
1893,3960.00,20.00,198,USA,2019-05-31 19:28:40+10,360939969,17
1894,13725.00,45.00,305,Japan,2019-01-16 04:53:20+11,466240257,20
1895,21360.00,60.00,356,Korea,2020-08-22 14:47:07+10,837547651,13
1896,6480.00,20.00,324,Australia,2020-06-07 01:36:43+10,445062617,14
1897,6240.00,40.00,156,Japan,2020-03-04 04:43:08+11,118182881,12
1898,8100.00,30.00,270,UK,2020-10-07 23:44:01+11,142055745,16
1899,1720.00,40.00,43,USA,2020-10-20 20:48:09+11,599201703,12
1900,9440.00,40.00,236,Australia,2019-10-21 08:20:45+11,879309701,18
1901,12570.00,30.00,419,Australia,2019-12-01 16:43:51+11,449785518,16
1902,9810.00,45.00,218,Japan,2019-11-30 22:51:34+11,150524283,20
1903,6640.00,40.00,166,USA,2020-11-07 14:16:23+11,608838736,12
1904,5740.00,20.00,287,Korea,2019-10-23 13:58:37+11,856997534,19
1905,840.00,20.00,42,USA,2019-08-28 07:32:00+10,492343124,19
1906,4140.00,20.00,207,USA,2020-10-11 02:03:09+11,164063903,19
1907,1920.00,40.00,48,UK,2020-12-14 13:37:09+11,249096487,18
1908,9060.00,60.00,151,Korea,2020-04-07 01:17:28+10,892231537,13
1909,2280.00,20.00,114,Korea,2019-10-23 18:57:45+11,604660320,19
1910,3930.00,10.00,393,UK,2019-11-03 03:35:52+11,464058711,11
1911,15975.00,45.00,355,UK,2020-10-07 03:54:59+11,532186044,20
1912,4840.00,20.00,242,USA,2019-11-03 21:57:28+11,194395354,15
1913,19680.00,40.00,492,China,2019-04-19 23:45:40+10,327326412,12
1914,200.00,10.00,20,USA,2020-04-10 05:12:28+10,77760876,11
1915,1900.00,10.00,190,Japan,2020-01-30 13:18:31+11,689164454,11
1916,3280.00,20.00,164,UK,2019-12-10 13:13:42+11,551107696,17
1917,21900.00,60.00,365,China,2019-01-22 07:17:57+11,838244311,13
1918,1200.00,30.00,40,USA,2019-09-18 16:26:30+10,330565457,16
1919,13120.00,40.00,328,UK,2019-02-14 13:56:55+11,264039450,18
1920,12285.00,45.00,273,Japan,2020-05-19 08:27:17+10,291872193,20
1921,4840.00,10.00,484,Japan,2019-06-13 10:35:52+10,951465245,11
1922,5800.00,20.00,290,China,2020-06-30 05:22:34+10,678272353,15
1923,840.00,30.00,28,Korea,2019-12-08 11:53:50+11,669125830,16
1924,13635.00,45.00,303,New Zealand,2019-03-23 19:23:30+11,378437244,20
1925,8400.00,40.00,210,China,2019-12-09 05:51:34+11,330263739,12
1926,9080.00,20.00,454,UK,2020-02-19 16:35:46+11,906061146,19
1927,2920.00,20.00,146,Korea,2019-02-14 22:30:26+11,249874176,14
1928,6480.00,20.00,324,UK,2020-11-20 01:56:12+11,583772984,14
1929,20220.00,60.00,337,UK,2019-01-08 21:04:48+11,795456458,13
1930,7230.00,30.00,241,Korea,2020-03-11 08:57:04+11,943633448,16
1931,4600.00,20.00,230,Australia,2019-06-13 00:04:37+10,735945503,17
1932,7340.00,20.00,367,Japan,2019-08-02 02:19:05+10,278684319,17
1933,2360.00,20.00,118,Japan,2020-07-22 13:59:39+10,812243221,17
1934,21870.00,45.00,486,China,2020-11-26 15:41:59+11,760463044,20
1935,6160.00,40.00,154,New Zealand,2019-12-29 18:49:59+11,138588870,18
1936,8430.00,30.00,281,USA,2020-06-23 01:45:45+10,608151250,16
1937,17280.00,45.00,384,China,2020-04-04 19:48:23+11,237787912,20
1938,7920.00,45.00,176,Australia,2019-05-16 00:56:30+10,592305076,20
1939,6740.00,20.00,337,Australia,2020-08-22 08:57:36+10,371248892,15
1940,860.00,10.00,86,Japan,2020-04-06 08:47:21+10,201934158,11
1941,9520.00,40.00,238,Australia,2020-03-23 00:49:02+11,871774314,18
1942,15560.00,40.00,389,UK,2019-08-27 02:15:39+10,771679245,18
1943,3600.00,20.00,180,Korea,2019-05-16 20:04:17+10,318749557,15
1944,4000.00,40.00,100,Korea,2019-09-14 18:02:27+10,926792120,12
1945,21825.00,45.00,485,Australia,2019-12-18 16:49:47+11,847706805,20
1946,2070.00,10.00,207,Japan,2020-10-21 11:24:04+11,738549867,11
1947,4880.00,40.00,122,USA,2019-08-06 12:26:10+10,571784827,12
1948,7470.00,45.00,166,Australia,2019-02-27 14:40:33+11,194505969,20
1949,3870.00,10.00,387,USA,2020-03-30 00:48:26+11,316932375,11
1950,1120.00,20.00,56,USA,2019-04-08 21:35:39+10,745115419,14
1951,16650.00,45.00,370,Australia,2020-08-14 19:50:15+10,863624126,20
1952,4880.00,40.00,122,Australia,2020-11-10 21:37:23+11,588119548,12
1953,6000.00,60.00,100,USA,2020-11-19 21:58:26+11,743980294,13
1954,12000.00,60.00,200,China,2019-03-06 21:04:27+11,403660701,13
1955,13920.00,40.00,348,UK,2019-06-22 21:45:57+10,888932153,12
1956,8860.00,20.00,443,USA,2019-11-10 22:53:17+11,604682218,19
1957,13650.00,30.00,455,Australia,2020-12-03 19:14:11+11,818267531,16
1958,17505.00,45.00,389,Australia,2019-01-19 07:20:12+11,579274441,20
1959,17080.00,40.00,427,USA,2020-04-03 09:09:57+11,971058557,18
1960,8520.00,30.00,284,Japan,2020-08-07 17:31:48+10,188150133,16
1961,1560.00,30.00,52,Australia,2020-06-16 07:44:12+10,612679270,16
1962,3460.00,20.00,173,USA,2019-01-10 15:39:51+11,584599354,14
1963,5360.00,20.00,268,Korea,2019-11-20 22:42:41+11,52519393,15
1964,6660.00,60.00,111,USA,2019-03-23 22:10:09+11,585280628,13
1965,8820.00,20.00,441,China,2019-10-19 06:42:42+11,917746999,19
1966,15640.00,40.00,391,China,2019-08-15 13:09:58+10,199688536,18
1967,18000.00,45.00,400,China,2019-08-12 08:46:28+10,876286956,20
1968,1980.00,60.00,33,China,2019-10-05 09:34:09+10,125747703,13
1969,18960.00,40.00,474,China,2020-01-15 06:45:47+11,393453902,12
1970,1180.00,20.00,59,UK,2020-09-20 01:08:42+10,196125754,15
1971,3700.00,20.00,185,Australia,2019-01-13 14:52:57+11,630184004,19
1972,14940.00,60.00,249,USA,2019-11-26 17:02:32+11,514218892,13
1973,4590.00,30.00,153,USA,2020-03-13 04:18:58+11,403107313,16
1974,4820.00,20.00,241,USA,2020-03-06 00:33:49+11,118705166,17
1975,8730.00,45.00,194,Australia,2020-02-06 06:01:42+11,968566320,20
1976,7050.00,30.00,235,China,2019-01-02 19:02:56+11,195824588,16
1977,10650.00,30.00,355,New Zealand,2020-07-07 02:50:30+10,824659366,16
1978,10755.00,45.00,239,New Zealand,2020-02-03 09:51:02+11,308469095,20
1979,2600.00,40.00,65,Japan,2019-11-05 00:16:43+11,990970003,18
1980,1200.00,30.00,40,Australia,2019-03-23 20:16:19+11,977166969,16
1981,4090.00,10.00,409,UK,2019-04-03 05:13:07+11,861401380,11
1982,10880.00,40.00,272,Australia,2019-08-18 08:19:36+10,405638914,12
1983,10400.00,40.00,260,China,2020-01-25 13:13:39+11,596526102,18
1984,2920.00,20.00,146,New Zealand,2020-05-25 17:44:19+10,437323251,17
1985,15600.00,40.00,390,USA,2020-11-11 14:48:12+11,745379297,12
1986,9960.00,20.00,498,Japan,2019-11-14 13:07:20+11,628443447,19
1987,730.00,10.00,73,China,2019-04-07 01:01:25+11,304116077,11
1988,8620.00,20.00,431,New Zealand,2019-11-27 13:05:54+11,244392071,15
1989,8100.00,20.00,405,UK,2019-09-19 07:24:51+10,175389247,19
1990,3120.00,20.00,156,New Zealand,2020-01-04 12:11:36+11,66113569,14
1991,2430.00,45.00,54,Australia,2020-06-08 17:03:46+10,145102968,20
1992,9420.00,20.00,471,Australia,2020-11-28 10:03:16+11,677173867,17
1993,1600.00,20.00,80,New Zealand,2020-11-01 00:29:52+11,461085289,17
1994,28380.00,60.00,473,Japan,2020-08-23 04:20:10+10,133747480,13
1995,1160.00,20.00,58,Korea,2019-05-20 04:21:58+10,110847632,19
1996,8640.00,20.00,432,UK,2019-10-12 23:55:20+11,81868554,15
1997,5490.00,30.00,183,China,2020-05-17 19:30:37+10,498467666,16
1998,9160.00,40.00,229,Australia,2019-03-15 12:09:59+11,22838032,18
1999,6680.00,20.00,334,Japan,2019-10-08 01:41:38+11,934366305,19
2000,18630.00,45.00,414,USA,2019-08-29 17:08:26+10,895978595,20
2001,6920.00,20.00,346,Japan,2020-01-14 05:51:57+11,756857492,14
2002,6960.00,20.00,348,China,2019-05-14 22:00:39+10,193761447,14
2003,840.00,20.00,42,USA,2019-09-10 08:15:14+10,728477200,19
2004,3735.00,45.00,83,New Zealand,2019-01-08 05:07:45+11,496203055,20
2005,5460.00,20.00,273,Korea,2020-03-15 21:55:50+11,190404392,17
2006,9940.00,20.00,497,Japan,2019-12-03 21:06:09+11,57020397,15
2007,5360.00,40.00,134,USA,2020-11-06 00:02:52+11,659045673,18
2008,1020.00,20.00,51,Korea,2019-02-02 04:58:23+11,286293444,14
2009,23880.00,60.00,398,Australia,2019-12-11 05:06:55+11,940058486,13
2010,10960.00,40.00,274,China,2020-08-02 12:01:07+10,869894146,12
2011,21360.00,60.00,356,China,2020-06-13 12:50:20+10,510597610,13
2012,12735.00,45.00,283,New Zealand,2020-04-20 21:41:36+10,438460847,20
2013,5200.00,40.00,130,Korea,2019-10-08 16:48:19+11,52786348,12
2014,3820.00,20.00,191,Korea,2020-07-02 17:37:03+10,317411117,14
2015,3020.00,20.00,151,USA,2020-01-18 16:22:18+11,60502515,17
2016,2700.00,45.00,60,USA,2019-07-01 21:52:05+10,312320038,20
2017,12420.00,60.00,207,New Zealand,2020-11-13 14:47:06+11,375773932,13
2018,2960.00,20.00,148,Japan,2020-05-27 03:56:59+10,636665941,14
2019,7560.00,40.00,189,Australia,2020-08-21 19:55:15+10,529545646,18
2020,17240.00,40.00,431,USA,2019-07-25 00:24:03+10,800350789,12
2021,8920.00,20.00,446,Korea,2020-09-17 10:23:23+10,646662852,19
2022,2120.00,40.00,53,USA,2020-07-02 11:24:01+10,199094670,12
2023,19125.00,45.00,425,Korea,2019-08-26 01:26:56+10,898243969,20
2024,17520.00,40.00,438,Japan,2019-12-14 19:05:20+11,728800654,12
2025,28740.00,60.00,479,Korea,2020-02-11 13:53:12+11,589747963,13
2026,3015.00,45.00,67,New Zealand,2020-05-12 16:09:41+10,995617421,20
2027,2480.00,20.00,124,UK,2019-11-20 16:34:28+11,660707595,17
2028,7410.00,30.00,247,Korea,2019-10-21 06:38:15+11,557936738,16
2029,4610.00,10.00,461,Japan,2020-10-28 08:55:49+11,443509625,11
2030,4080.00,20.00,204,Japan,2019-08-30 07:04:33+10,170853824,19
2031,8960.00,20.00,448,USA,2019-05-22 06:47:20+10,403302104,17
2032,6640.00,40.00,166,Korea,2019-06-11 12:20:22+10,822872411,18
2033,1910.00,10.00,191,Australia,2019-09-04 22:47:42+10,753694274,11
2034,13000.00,40.00,325,USA,2020-12-23 17:39:40+11,239183442,12
2035,1395.00,45.00,31,USA,2019-05-17 11:51:50+10,311018725,20
2036,2490.00,10.00,249,USA,2020-08-16 17:49:45+10,520587218,11
2037,3540.00,60.00,59,UK,2019-10-14 14:15:47+11,936558353,13
2038,15600.00,40.00,390,Australia,2019-03-09 06:25:00+11,267173865,18
2039,5400.00,45.00,120,Australia,2019-09-09 17:12:39+10,973384459,20
2040,1240.00,40.00,31,New Zealand,2019-05-16 08:30:11+10,462442774,18
2041,7470.00,45.00,166,New Zealand,2019-08-21 00:56:52+10,712223102,20
2042,8000.00,20.00,400,Australia,2020-11-27 08:42:06+11,829904967,17
2043,2120.00,20.00,106,Australia,2019-05-17 23:11:49+10,168559815,19
2044,9080.00,40.00,227,UK,2020-09-28 11:27:27+10,378461339,18
2045,520.00,10.00,52,Korea,2020-10-31 18:18:26+11,437861858,11
2046,9880.00,40.00,247,UK,2019-09-20 14:09:15+10,261370271,18
2047,9040.00,20.00,452,New Zealand,2020-02-19 20:11:09+11,222364978,14
2048,19710.00,45.00,438,Korea,2020-02-29 00:47:34+11,861421597,20
2049,1060.00,20.00,53,China,2020-05-08 18:48:57+10,929454850,17
2050,5600.00,20.00,280,Japan,2019-11-15 05:17:28+11,872400926,14
2051,1610.00,10.00,161,UK,2019-07-01 22:31:54+10,698116622,11
2052,5640.00,20.00,282,USA,2019-10-03 01:18:54+10,120283298,14
2053,9340.00,20.00,467,China,2019-12-12 10:06:14+11,984841229,17
2054,9450.00,45.00,210,New Zealand,2020-08-22 03:13:58+10,256935707,20
2055,1640.00,40.00,41,Korea,2020-05-14 12:54:37+10,610208372,12
2056,3160.00,20.00,158,Japan,2020-10-17 09:34:32+11,606899192,17
2057,5840.00,20.00,292,China,2019-03-03 00:38:06+11,405094413,15
2058,8480.00,20.00,424,Japan,2019-05-03 20:33:30+10,818087215,15
2059,930.00,10.00,93,New Zealand,2019-05-13 05:15:48+10,952117892,11
2060,7360.00,20.00,368,Japan,2020-09-10 23:04:18+10,951184276,15
2061,2720.00,20.00,136,China,2019-05-27 18:48:50+10,107393886,14
2062,3015.00,45.00,67,Korea,2019-11-22 23:53:33+11,300697075,20
2063,3880.00,20.00,194,China,2019-04-20 12:50:03+10,828335799,19
2064,580.00,20.00,29,Korea,2019-02-20 14:04:05+11,449603480,19
2065,9460.00,20.00,473,USA,2019-04-18 22:02:22+10,760978725,14
2066,3720.00,20.00,186,UK,2020-07-28 04:32:46+10,853392210,19
2067,7980.00,20.00,399,China,2019-03-29 09:12:14+11,446008786,19
2068,1400.00,20.00,70,New Zealand,2020-11-12 16:15:22+11,943666841,14
2069,7500.00,20.00,375,Korea,2019-10-23 19:40:53+11,138833241,17
2070,20970.00,45.00,466,Japan,2019-04-21 07:34:13+10,320363020,20
2071,8800.00,40.00,220,New Zealand,2019-05-01 08:42:26+10,797427340,12
2072,4800.00,20.00,240,USA,2019-06-17 00:56:49+10,358982368,19
2073,18040.00,40.00,451,Korea,2020-07-21 23:06:38+10,871433217,18
2074,2500.00,20.00,125,Australia,2020-02-02 09:11:19+11,908381318,17
2075,850.00,10.00,85,Korea,2020-02-01 23:30:44+11,113823327,11
2076,17940.00,60.00,299,New Zealand,2019-08-13 01:14:30+10,392240954,13
2077,2340.00,20.00,117,Japan,2019-02-26 13:05:41+11,245968530,17
2078,11460.00,60.00,191,New Zealand,2019-07-09 15:26:00+10,811581650,13
2079,8520.00,40.00,213,Australia,2020-08-16 17:38:18+10,637054769,18
2080,5320.00,20.00,266,Australia,2019-08-12 06:41:23+10,615302495,17
2081,16785.00,45.00,373,USA,2019-03-13 23:42:42+11,52301038,20
2082,9740.00,20.00,487,USA,2019-12-30 03:36:20+11,809919061,17
2083,2740.00,20.00,137,Korea,2020-12-29 15:09:26+11,881832915,15
2084,9920.00,20.00,496,New Zealand,2019-07-04 07:49:23+10,116718335,14
2085,3510.00,45.00,78,Japan,2020-02-22 14:51:27+11,628961350,20
2086,5220.00,30.00,174,Korea,2019-10-25 17:48:46+11,69747883,16
2087,18800.00,40.00,470,USA,2020-10-19 00:47:21+11,779584413,18
2088,720.00,20.00,36,Korea,2019-08-23 16:03:04+10,803094184,15
2089,10440.00,60.00,174,China,2019-05-25 09:24:27+10,912624376,13
2090,13740.00,30.00,458,UK,2019-05-10 03:03:50+10,756213274,16
2091,5560.00,40.00,139,Korea,2019-06-09 15:20:47+10,671344811,12
2092,7920.00,20.00,396,Japan,2020-08-11 05:38:42+10,361005503,19
2093,7900.00,20.00,395,China,2019-09-02 19:15:53+10,584512941,15
2094,11080.00,40.00,277,New Zealand,2019-09-05 21:19:34+10,511203381,18
2095,6060.00,20.00,303,UK,2019-09-21 22:56:04+10,768805423,19
2096,2940.00,20.00,147,Korea,2020-11-03 03:19:41+11,141174640,15
2097,2160.00,20.00,108,Korea,2020-05-22 02:02:13+10,439851923,19
2098,4980.00,10.00,498,China,2019-06-19 00:11:06+10,575827643,11
2099,1040.00,10.00,104,Australia,2020-05-24 01:06:09+10,81753155,11
2100,15840.00,45.00,352,UK,2020-02-15 08:17:17+11,726392131,20
2101,29580.00,60.00,493,Australia,2019-05-28 12:02:22+10,487851563,13
2102,3680.00,40.00,92,New Zealand,2019-12-17 07:35:22+11,584480492,18
2103,9900.00,20.00,495,UK,2020-03-02 04:54:27+11,409000827,14
2104,2100.00,20.00,105,China,2019-03-25 16:07:29+11,909652452,15
2105,19380.00,60.00,323,UK,2020-11-25 06:23:13+11,868366686,13
2106,8760.00,20.00,438,UK,2019-07-30 07:13:27+10,310077138,15
2107,2250.00,30.00,75,Korea,2020-03-15 04:04:58+11,468531157,16
2108,18360.00,40.00,459,USA,2019-02-28 01:35:47+11,733794060,18
2109,5500.00,20.00,275,New Zealand,2019-10-12 18:54:31+11,466413740,19
2110,9660.00,20.00,483,China,2019-05-20 01:52:59+10,865096817,19
2111,4180.00,10.00,418,Australia,2019-09-27 21:51:19+10,937927448,11
2112,15200.00,40.00,380,Korea,2020-11-30 18:51:57+11,151636449,12
2113,7920.00,20.00,396,Korea,2020-07-13 21:12:17+10,656916456,19
2114,8640.00,40.00,216,New Zealand,2019-06-05 19:56:11+10,143262984,18
2115,13140.00,30.00,438,China,2019-04-30 16:14:53+10,380027974,16
2116,4240.00,20.00,212,New Zealand,2020-10-15 19:30:02+11,281536204,14
2117,8760.00,60.00,146,Korea,2019-09-22 15:50:46+10,939096134,13
2118,9040.00,20.00,452,USA,2020-03-03 18:17:42+11,982725135,14
2119,9675.00,45.00,215,China,2019-11-26 15:22:04+11,820387983,20
2120,9260.00,20.00,463,New Zealand,2020-07-09 15:27:50+10,943173377,19
2121,8000.00,20.00,400,UK,2019-02-17 17:23:18+11,391061145,19
2122,10400.00,40.00,260,New Zealand,2020-08-25 15:58:26+10,704441901,18
2123,7600.00,20.00,380,USA,2019-09-11 00:27:55+10,836516371,14
2124,26700.00,60.00,445,USA,2020-05-06 10:14:55+10,106269882,13
2125,1680.00,30.00,56,China,2019-04-07 21:15:48+10,430439403,16
2126,12090.00,30.00,403,USA,2020-11-10 23:30:25+11,803092304,16
2127,2760.00,30.00,92,New Zealand,2019-04-20 21:10:59+10,69590628,16
2128,1690.00,10.00,169,UK,2020-08-21 18:31:53+10,580668715,11
2129,12735.00,45.00,283,USA,2020-06-30 19:46:09+10,617606919,20
2130,8480.00,40.00,212,Australia,2020-10-20 00:08:47+11,733652285,18
2131,5200.00,40.00,130,Australia,2019-10-21 02:27:52+11,143309895,18
2132,25380.00,60.00,423,Japan,2020-08-04 08:49:13+10,89271456,13
2133,540.00,20.00,27,New Zealand,2019-12-01 17:48:17+11,526971755,19
2134,13005.00,45.00,289,Japan,2019-07-16 02:57:19+10,632420752,20
2135,19400.00,40.00,485,Japan,2019-06-25 07:03:37+10,547476168,12
2136,4940.00,20.00,247,Korea,2019-09-15 08:56:37+10,300766206,15
2137,6210.00,45.00,138,Japan,2019-05-18 14:57:04+10,321011490,20
2138,4080.00,20.00,204,Japan,2019-08-28 10:01:26+10,878645315,15
2139,3780.00,60.00,63,China,2019-07-28 11:40:55+10,559074870,13
2140,1160.00,20.00,58,USA,2020-09-18 23:14:51+10,417886541,17
2141,1760.00,20.00,88,New Zealand,2019-08-10 12:51:42+10,286251772,17
2142,2400.00,40.00,60,China,2020-06-19 11:19:39+10,311862449,12
2143,13920.00,40.00,348,Korea,2020-05-15 22:33:40+10,484950104,18
2144,3980.00,20.00,199,Australia,2019-06-14 00:38:54+10,995535658,14
2145,4080.00,10.00,408,Japan,2020-11-12 04:31:23+11,102805155,11
2146,14790.00,30.00,493,USA,2019-10-03 17:32:43+10,778429593,16
2147,5240.00,20.00,262,New Zealand,2020-04-09 03:50:32+10,983414263,17
2148,2780.00,20.00,139,Japan,2020-09-07 14:20:08+10,236825412,17
2149,2280.00,20.00,114,China,2019-02-24 07:24:39+11,347574521,17
2150,3690.00,45.00,82,Japan,2019-11-18 16:11:28+11,597152130,20
2151,410.00,10.00,41,New Zealand,2020-03-25 02:54:13+11,64516201,11
2152,4590.00,30.00,153,Korea,2020-01-29 09:50:17+11,499034688,16
2153,16840.00,40.00,421,New Zealand,2019-08-08 15:50:20+10,507673013,12
2154,6705.00,45.00,149,Australia,2019-05-08 15:41:52+10,406008484,20
2155,5060.00,20.00,253,USA,2019-10-01 01:03:32+10,498724771,14
2156,9220.00,20.00,461,New Zealand,2020-04-30 10:53:32+10,81268547,17
2157,17865.00,45.00,397,Korea,2019-11-24 21:17:29+11,231665012,20
2158,11560.00,40.00,289,China,2020-12-07 01:34:57+11,267224904,12
2159,6880.00,20.00,344,Korea,2019-09-29 15:09:16+10,211251325,19
2160,23640.00,60.00,394,Australia,2019-09-12 14:32:11+10,388988488,13
2161,14760.00,30.00,492,Japan,2020-01-16 14:40:17+11,637319916,16
2162,19000.00,40.00,475,Japan,2019-11-24 06:23:18+11,90641643,12
2163,6060.00,20.00,303,Australia,2020-05-06 02:56:03+10,791262522,15
2164,2740.00,20.00,137,UK,2019-05-31 14:43:12+10,704483570,15
2165,9540.00,20.00,477,New Zealand,2019-07-19 10:37:06+10,184263217,19
2166,2160.00,30.00,72,UK,2020-08-11 20:12:33+10,700415229,16
2167,12300.00,60.00,205,Japan,2020-07-15 20:36:00+10,252573251,13
2168,21960.00,45.00,488,UK,2020-02-21 22:20:13+11,267522135,20
2169,9620.00,20.00,481,USA,2020-08-04 20:48:01+10,682028254,15
2170,18420.00,60.00,307,New Zealand,2019-05-08 04:05:44+10,146595505,13
2171,9020.00,20.00,451,Korea,2019-01-03 11:11:14+11,667301119,14
2172,17680.00,40.00,442,Japan,2020-08-19 08:21:23+10,427779296,18
2173,12330.00,30.00,411,USA,2019-07-14 04:55:38+10,974970971,16
2174,3960.00,40.00,99,Japan,2020-04-29 20:51:44+10,114262981,18
2175,9960.00,20.00,498,New Zealand,2020-09-21 23:03:57+10,494490677,15
2176,1950.00,30.00,65,China,2020-02-19 00:52:02+11,915971200,16
2177,9045.00,45.00,201,USA,2019-11-27 15:27:32+11,443448303,20
2178,3220.00,20.00,161,New Zealand,2020-08-26 16:09:07+10,416647358,19
2179,3320.00,40.00,83,Japan,2020-10-16 16:23:22+11,982286485,12
2180,3090.00,30.00,103,USA,2020-08-14 23:02:38+10,759090402,16
2181,5520.00,20.00,276,China,2019-01-24 22:43:10+11,641886448,14
2182,8360.00,20.00,418,Japan,2020-06-20 16:15:20+10,515284153,15
2183,6600.00,20.00,330,USA,2020-12-19 06:33:36+11,893107409,17
2184,6680.00,20.00,334,USA,2019-11-18 17:45:06+11,163122008,15
2185,18840.00,60.00,314,USA,2020-11-12 21:06:31+11,720848165,13
2186,14000.00,40.00,350,Japan,2020-05-28 04:58:51+10,104892218,18
2187,2260.00,20.00,113,USA,2020-02-25 06:20:40+11,224510293,17
2188,12320.00,40.00,308,Australia,2019-12-23 21:08:11+11,893652147,12
2189,1760.00,40.00,44,New Zealand,2019-01-12 18:11:38+11,264665302,12
2190,8180.00,20.00,409,USA,2019-01-22 14:03:22+11,119804748,14
2191,7980.00,20.00,399,Australia,2019-05-21 07:13:38+10,753774114,19
2192,3360.00,20.00,168,China,2020-09-25 04:30:09+10,753601710,17
2193,9100.00,20.00,455,Australia,2019-09-25 12:56:03+10,821652533,17
2194,8500.00,20.00,425,New Zealand,2020-08-10 06:55:06+10,226554599,15
2195,3460.00,20.00,173,Korea,2019-09-01 19:30:59+10,26653952,14
2196,8780.00,20.00,439,New Zealand,2019-11-05 07:01:09+11,409793725,14
2197,8460.00,20.00,423,China,2019-06-27 22:53:49+10,617701692,14
2198,5340.00,20.00,267,Japan,2020-05-21 11:43:16+10,828027530,14
2199,3180.00,20.00,159,USA,2020-05-02 15:30:59+10,763500230,19
2200,11385.00,45.00,253,China,2020-12-15 18:52:59+11,945822472,20
2201,18920.00,40.00,473,Korea,2019-02-05 04:55:52+11,40681019,12
2202,21015.00,45.00,467,Japan,2019-04-19 17:15:55+10,525793738,20
2203,3520.00,20.00,176,New Zealand,2020-04-05 05:12:17+10,785735326,15
2204,4960.00,10.00,496,USA,2019-05-09 01:34:27+10,178769480,11
2205,7200.00,20.00,360,Japan,2020-11-04 15:59:49+11,798523124,19
2206,6100.00,20.00,305,New Zealand,2020-04-16 06:07:36+10,22007668,19
2207,16440.00,40.00,411,Australia,2020-11-25 20:46:07+11,250180017,18
2208,1080.00,30.00,36,Korea,2019-01-16 15:48:54+11,979677604,16
2209,17280.00,40.00,432,New Zealand,2020-06-12 07:55:19+10,195365034,18
2210,8120.00,40.00,203,Japan,2019-07-21 08:36:42+10,185642604,12
2211,200.00,10.00,20,China,2019-05-15 00:24:49+10,659552883,11
2212,18080.00,40.00,452,UK,2019-07-30 23:41:14+10,39189043,12
2213,4100.00,20.00,205,China,2019-09-04 06:37:06+10,468760713,15
2214,10305.00,45.00,229,USA,2020-07-24 06:45:20+10,881469742,20
2215,14400.00,40.00,360,New Zealand,2020-01-22 04:57:55+11,920340420,18
2216,3080.00,20.00,154,UK,2020-07-22 18:42:56+10,350605869,14
2217,6320.00,20.00,316,Korea,2019-02-23 00:53:25+11,759047531,19
2218,17460.00,45.00,388,Japan,2019-05-04 15:58:29+10,728269845,20
2219,7580.00,20.00,379,USA,2019-04-21 14:01:25+10,726276110,17
2220,5720.00,20.00,286,China,2019-08-22 21:17:58+10,58010520,17
2221,6720.00,20.00,336,China,2019-12-31 03:24:19+11,928948196,17
2222,3540.00,30.00,118,New Zealand,2020-11-01 07:27:42+11,150608846,16
2223,2080.00,20.00,104,China,2019-03-11 08:26:40+11,997458785,14
2224,8920.00,20.00,446,Japan,2019-10-10 05:56:37+11,233153416,19
2225,12735.00,45.00,283,New Zealand,2019-06-30 07:35:34+10,131887537,20
2226,5720.00,40.00,143,New Zealand,2019-06-09 09:53:23+10,735342758,18
2227,2070.00,10.00,207,Australia,2019-03-17 01:53:33+11,334005002,11
2228,9520.00,20.00,476,Korea,2020-01-09 04:27:14+11,380936513,17
2229,7480.00,40.00,187,Korea,2019-09-21 20:54:00+10,614352849,12
2230,3260.00,10.00,326,Korea,2019-09-10 16:03:53+10,608951138,11
2231,11480.00,40.00,287,Japan,2020-11-14 08:18:59+11,606126777,12
2232,3150.00,10.00,315,China,2020-03-02 15:18:28+11,73381822,11
2233,2745.00,45.00,61,USA,2020-08-10 15:44:56+10,437509307,20
2234,9000.00,20.00,450,UK,2020-12-08 06:35:12+11,497159533,17
2235,9080.00,40.00,227,New Zealand,2020-05-12 19:06:34+10,668423987,12
2236,13160.00,40.00,329,China,2019-01-02 00:11:58+11,112685425,18
2237,9450.00,30.00,315,Australia,2019-12-24 21:31:08+11,808119770,16
2238,5730.00,30.00,191,Japan,2019-05-29 09:30:27+10,754713759,16
2239,3420.00,45.00,76,New Zealand,2020-11-04 02:31:16+11,155650938,20
2240,11040.00,40.00,276,Japan,2019-08-09 18:27:44+10,856103300,12
2241,1720.00,20.00,86,Australia,2019-08-24 13:33:53+10,274401899,15
2242,14520.00,60.00,242,China,2019-09-20 06:45:20+10,68724732,13
2243,14720.00,40.00,368,Australia,2019-10-30 12:44:50+11,920055543,12
2244,21540.00,60.00,359,China,2020-11-02 12:35:15+11,250123051,13
2245,5400.00,30.00,180,New Zealand,2019-05-13 18:59:46+10,788945562,16
2246,5000.00,40.00,125,Australia,2020-03-03 07:16:43+11,379074957,18
2247,20790.00,45.00,462,USA,2020-09-18 02:05:35+10,998024018,20
2248,13200.00,40.00,330,New Zealand,2020-09-13 09:04:10+10,701376705,18
2249,2100.00,20.00,105,Korea,2020-09-17 01:20:14+10,272027124,14
